dataset,model,strategy,sample_id,target_evidence_id,rank,n_negatives,target_score,best_negative_score,positive_margin,top_evidence_id,top_is_negative,candidate_evidence_ids
scienceqa,bm25,same_subject,r010841,06da021a02d72bfb,1,20,27.64706765486108,11.038691646228713,16.608376008632366,06da021a02d72bfb,False,"[""06da021a02d72bfb"", ""c131dfedc53df915"", ""04688630018210f9"", ""82bd4001d85c8f2f"", ""33a9b11410077645"", ""9b83dc5d0ef7c3fe"", ""9b6f4364f31dddd4"", ""e2612be2b2462733"", ""8332505ed3fb9819"", ""c8c2e691e1510591"", ""31c60745df3c09b7"", ""7600edb9100bf449"", ""39475f68197a193c"", ""4329d695aaa4d907"", ""514ae11d983a4657"", ""3751cd01e0da011c"", ""6f0ca7e43dc97088"", ""6e905a600bf1f54e"", ""435152c7f8be7c7b"", ""1ba57f81a803b66c"", ""8653cf633d765be5""]"
scienceqa,bm25,same_subject,r020773,75e0bdec7abce862,1,20,61.17645462985344,11.80757263007012,49.36888199978332,75e0bdec7abce862,False,"[""75e0bdec7abce862"", ""a324000a75e465a8"", ""2c2ceec048f02e8a"", ""94bb9bb11bd84756"", ""cddc380467f9dcd9"", ""041caa939306e924"", ""0226eb7d6bdeb0b0"", ""76b59884342e0f4d"", ""0f0c8a62fec16479"", ""0bedd3b805a96f7f"", ""89ef4c6e6c4a0703"", ""1dc472771e481e34"", ""c47287dce57cb8e1"", ""3cf105da7f6de4e2"", ""41fbf731a88d58b1"", ""649d8bc6f50d2c8d"", ""1c978026e6bc8534"", ""fe9e4361f972bfcf"", ""84bd89e31ab1953b"", ""603b78dd1d003d80"", ""3a1257facaa94df2""]"
scienceqa,bm25,same_subject,r012671,50f87e05640ce35e,1,20,42.89578194225576,21.230105508365703,21.665676433890056,50f87e05640ce35e,False,"[""50f87e05640ce35e"", ""1656c00ccb3216e4"", ""51f77d9f05fb616e"", ""76b59884342e0f4d"", ""7282ef67a5c62cea"", ""c96b822d3358bbaa"", ""0f0c8a62fec16479"", ""2c2ceec048f02e8a"", ""25e83bf61adcdbc9"", ""447280a169a5754d"", ""f4dbf115afd9259a"", ""e136dfd756b382bd"", ""0d3ed71a06640dff"", ""8cb764c2c86d64d4"", ""2795e5ae90b96972"", ""052f03b16dd4a022"", ""1c978026e6bc8534"", ""e68ce731f0cae2d6"", ""c942fc356e75e6b9"", ""c24acc262a94456b"", ""94bb9bb11bd84756""]"
scienceqa,bm25,same_subject,r019266,7de06184651147fa,1,20,78.91566633496475,28.03854453932374,50.87712179564102,7de06184651147fa,False,"[""7de06184651147fa"", ""a324000a75e465a8"", ""1656c00ccb3216e4"", ""d40bddaf8e2e6338"", ""fe6aa8530f2389e8"", ""fed4ef36fa0084de"", ""d670903130336e9b"", ""4b148110fefa0d41"", ""89ef4c6e6c4a0703"", ""d973b2ab74a8f63f"", ""55035176114c23c8"", ""d766d705a1d03e7f"", ""2795e5ae90b96972"", ""e136dfd756b382bd"", ""79415c7d1109bddb"", ""ef8bd96cd1e57e9d"", ""04aa28de99cfd31b"", ""4c7f0d384fb4308c"", ""447280a169a5754d"", ""1951dfd63e1726c3"", ""39d7528868849292""]"
scienceqa,bm25,same_subject,r019057,722fe8f20142161b,1,20,66.44545534571309,51.260453694284024,15.185001651429062,722fe8f20142161b,False,"[""722fe8f20142161b"", ""8b9881fd8b927077"", ""57d79521a667ad42"", ""4c7f0d384fb4308c"", ""fe6aa8530f2389e8"", ""cd9a9d878bfa47ae"", ""d766d705a1d03e7f"", ""7f22fc9eed4a9790"", ""9bd2a8e747d8a2f9"", ""2c2ceec048f02e8a"", ""c940373cfac0bfc5"", ""1951dfd63e1726c3"", ""0f0c8a62fec16479"", ""0d3ed71a06640dff"", ""4c6745e0b38ddbfa"", ""1fbe6aa3e6836d61"", ""c47287dce57cb8e1"", ""b1f7074e14d09bcf"", ""f7f8493b842d2afe"", ""f91f0888ee7ee0a3"", ""d670903130336e9b""]"
scienceqa,bm25,same_subject,r001781,8b9881fd8b927077,1,20,69.1622223978443,15.272076079983083,53.89014631786122,8b9881fd8b927077,False,"[""8b9881fd8b927077"", ""cd9a9d878bfa47ae"", ""ed8e118249d5b90e"", ""b9621daa8926e473"", ""51f77d9f05fb616e"", ""9bd2a8e747d8a2f9"", ""2c2ceec048f02e8a"", ""f93ff296980b5f57"", ""c96b822d3358bbaa"", ""1faaa3cf0fa06278"", ""66f839aaad7d5b87"", ""162c11a56856ddef"", ""d40bddaf8e2e6338"", ""7de06184651147fa"", ""0226eb7d6bdeb0b0"", ""49a23a8be75b026f"", ""e68ce731f0cae2d6"", ""2795e5ae90b96972"", ""1656c00ccb3216e4"", ""50f87e05640ce35e"", ""f7f8493b842d2afe""]"
scienceqa,bm25,same_subject,r005173,70a3a210ac40f255,1,20,145.19089779228688,46.90822213874559,98.28267565354128,70a3a210ac40f255,False,"[""70a3a210ac40f255"", ""139ff0583f457b0b"", ""9b6dc57631d1cfc7"", ""82bd4001d85c8f2f"", ""dc5a235c6023dfaf"", ""7600edb9100bf449"", ""46a02a17c9c9fcaf"", ""4c17fc22f4a5629f"", ""e638fe53d130b727"", ""bda709441943fc36"", ""158889b1566f00c1"", ""929e5feb0a89f2af"", ""355acb17a404f78f"", ""99d31dbdd2b160fb"", ""31c60745df3c09b7"", ""9b6f4364f31dddd4"", ""e2612be2b2462733"", ""fbca2fa6a80f8720"", ""39475f68197a193c"", ""d7f94e2b2e30adf8"", ""c2c1a52fd5259dc0""]"
scienceqa,bm25,same_subject,r000973,9bb744f4958c71ab,2,20,121.14009398364591,121.14009398364591,0.0,1951dfd63e1726c3,True,"[""1951dfd63e1726c3"", ""9bb744f4958c71ab"", ""0bedd3b805a96f7f"", ""f4dbf115afd9259a"", ""5bccdf72a7eed5e0"", ""94bb9bb11bd84756"", ""4b148110fefa0d41"", ""c47287dce57cb8e1"", ""3a1257facaa94df2"", ""ed8e118249d5b90e"", ""0f0c8a62fec16479"", ""1faaa3cf0fa06278"", ""e136dfd756b382bd"", ""162c11a56856ddef"", ""1fbe6aa3e6836d61"", ""4c6745e0b38ddbfa"", ""00c5f084f766d05e"", ""b9621daa8926e473"", ""fe9e4361f972bfcf"", ""d670903130336e9b"", ""7de06184651147fa""]"
scienceqa,bm25,same_subject,r018227,99d31dbdd2b160fb,1,20,156.47741135982514,108.97164337858543,47.505767981239714,99d31dbdd2b160fb,False,"[""99d31dbdd2b160fb"", ""355acb17a404f78f"", ""8332505ed3fb9819"", ""33a9b11410077645"", ""6e905a600bf1f54e"", ""8823eac00bda7913"", ""139ff0583f457b0b"", ""04688630018210f9"", ""70a3a210ac40f255"", ""3751cd01e0da011c"", ""dc5a235c6023dfaf"", ""158889b1566f00c1"", ""9b93282aac20d87b"", ""c8c2e691e1510591"", ""31c60745df3c09b7"", ""06da021a02d72bfb"", ""c11e719b75620351"", ""fbca2fa6a80f8720"", ""c849542c69e55997"", ""1ba57f81a803b66c"", ""435152c7f8be7c7b""]"
scienceqa,bm25,same_subject,r018838,4ad49ed1e9aa29a5,1,20,195.7279049703905,18.246460786399634,177.48144418399087,4ad49ed1e9aa29a5,False,"[""4ad49ed1e9aa29a5"", ""7042749b738f0ddd"", ""bba21ddaa2e3e178"", ""514831104bf0b390"", ""f643330b3583b801"", ""793d00032fd7e478"", ""f04b15120e97198d"", ""3bb66aff419a404b"", ""07508a28bcaf50c5"", ""ff4ed16548800b04"", ""700bb3694cce104a"", ""ad9d96a9b6199667"", ""3265e255a54b7e74"", ""cf3189fb7b944799"", ""36ef0dc696a65227"", ""005e6cd45adce39b"", ""919511751f3b04e7"", ""ade72b4e1e5c0eb3"", ""b7d1455efa62a9a1"", ""56946a4e93770d5d"", ""a50847323aad8f02""]"
scienceqa,bm25,same_subject,r018918,052f03b16dd4a022,1,20,123.11335745511049,45.20719525593723,77.90616219917325,052f03b16dd4a022,False,"[""052f03b16dd4a022"", ""b1f7074e14d09bcf"", ""e68ce731f0cae2d6"", ""7de06184651147fa"", ""0f0c8a62fec16479"", ""9bd2a8e747d8a2f9"", ""1fbe6aa3e6836d61"", ""7282ef67a5c62cea"", ""87a14cd1ae910fa7"", ""447280a169a5754d"", ""c24acc262a94456b"", ""cd9a9d878bfa47ae"", ""1c978026e6bc8534"", ""722fe8f20142161b"", ""d973b2ab74a8f63f"", ""3cf105da7f6de4e2"", ""a04296555630f49d"", ""4b148110fefa0d41"", ""9bb744f4958c71ab"", ""c942fc356e75e6b9"", ""8512198c52f84a98""]"
scienceqa,bm25,same_subject,r005531,647eb0b3138c9399,1,20,67.13272863812455,44.01458533659731,23.11814330152724,647eb0b3138c9399,False,"[""647eb0b3138c9399"", ""bba21ddaa2e3e178"", ""514831104bf0b390"", ""513406850e3cb9f6"", ""36ef0dc696a65227"", ""f04b15120e97198d"", ""2a4221c3d2d7aa1b"", ""7042749b738f0ddd"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""3bb66aff419a404b"", ""6b0e07224e747aaf"", ""c6ee67f950ca098c"", ""700bb3694cce104a"", ""49c7b329b3f98125"", ""ade72b4e1e5c0eb3"", ""80ab30502fc0c29e"", ""f1f411c1a614511f"", ""b9d0dfd274661f29"", ""3265e255a54b7e74"", ""7f71141a90d0cf69""]"
scienceqa,bm25,same_subject,r015297,a324000a75e465a8,1,20,154.25619971563262,42.8467529374679,111.40944677816472,a324000a75e465a8,False,"[""a324000a75e465a8"", ""49a23a8be75b026f"", ""e02912673ef71f1f"", ""f7f8493b842d2afe"", ""73db2bb9e0f10942"", ""3cf105da7f6de4e2"", ""50f87e05640ce35e"", ""c96b822d3358bbaa"", ""c940373cfac0bfc5"", ""e68ce731f0cae2d6"", ""f91f0888ee7ee0a3"", ""00c5f084f766d05e"", ""447280a169a5754d"", ""2795e5ae90b96972"", ""0bedd3b805a96f7f"", ""5bccdf72a7eed5e0"", ""288e0ae1b81cd4ee"", ""c24acc262a94456b"", ""66f839aaad7d5b87"", ""cddc380467f9dcd9"", ""55723ef23d9bb82d""]"
scienceqa,bm25,same_subject,r018829,a29c2d51eef36dcc,1,20,66.41643023160803,33.07998446826328,33.336445763344756,a29c2d51eef36dcc,False,"[""a29c2d51eef36dcc"", ""b9d0dfd274661f29"", ""3dfd17528d84ecd6"", ""bba21ddaa2e3e178"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""3bb66aff419a404b"", ""7042749b738f0ddd"", ""f04b15120e97198d"", ""56946a4e93770d5d"", ""700bb3694cce104a"", ""cf3189fb7b944799"", ""005e6cd45adce39b"", ""ade72b4e1e5c0eb3"", ""80ab30502fc0c29e"", ""ad9d96a9b6199667"", ""919511751f3b04e7"", ""f1f411c1a614511f"", ""07508a28bcaf50c5"", ""3265e255a54b7e74"", ""cb935720810e7a32""]"
scienceqa,bm25,same_subject,r019909,7600edb9100bf449,1,20,27.731872085720177,26.796799868518693,0.9350722172014834,7600edb9100bf449,False,"[""7600edb9100bf449"", ""6d3e9c5899d053b2"", ""a20e3924802a511e"", ""464008c8c3c7e967"", ""6e905a600bf1f54e"", ""4798d36539bfcac3"", ""4329d695aaa4d907"", ""158889b1566f00c1"", ""1765f6fd996c06e9"", ""505bc233ce52b12f"", ""c11e719b75620351"", ""6f0ca7e43dc97088"", ""8823eac00bda7913"", ""c2c1a52fd5259dc0"", ""ba9d4e92b2071516"", ""c849542c69e55997"", ""fbca2fa6a80f8720"", ""f97d24ba9ff825dd"", ""06da021a02d72bfb"", ""1ba57f81a803b66c"", ""c8c2e691e1510591""]"
scienceqa,bm25,same_subject,r015432,3dfd17528d84ecd6,1,20,168.01092386921016,72.0033772774494,96.00754659176076,3dfd17528d84ecd6,False,"[""3dfd17528d84ecd6"", ""f643330b3583b801"", ""b9d0dfd274661f29"", ""2a4221c3d2d7aa1b"", ""3bb66aff419a404b"", ""6b0e07224e747aaf"", ""f04b15120e97198d"", ""bba21ddaa2e3e178"", ""fc777414005577fb"", ""85d1969154b956e9"", ""36ef0dc696a65227"", ""71304536c227c09b"", ""ff4ed16548800b04"", ""700bb3694cce104a"", ""cf3189fb7b944799"", ""4162fa8708bdc033"", ""49c7b329b3f98125"", ""80ab30502fc0c29e"", ""ad9d96a9b6199667"", ""3e4f24382404920c"", ""7f71141a90d0cf69""]"
scienceqa,bm25,same_subject,r017003,e02912673ef71f1f,1,20,45.58307679784177,31.33301240200771,14.250064395834059,e02912673ef71f1f,False,"[""e02912673ef71f1f"", ""1656c00ccb3216e4"", ""585196038de34dba"", ""7e4ea86ac41ec774"", ""73106b12c994caaf"", ""89ef4c6e6c4a0703"", ""3a1257facaa94df2"", ""39d7528868849292"", ""1ceaba7bff1870dd"", ""4c7f0d384fb4308c"", ""5bccdf72a7eed5e0"", ""649d8bc6f50d2c8d"", ""d766d705a1d03e7f"", ""2e813137fdb8a755"", ""3cf105da7f6de4e2"", ""8512198c52f84a98"", ""1c978026e6bc8534"", ""f91f0888ee7ee0a3"", ""b9621daa8926e473"", ""041caa939306e924"", ""55723ef23d9bb82d""]"
scienceqa,bm25,same_subject,r018134,8332505ed3fb9819,1,20,54.05833509392453,28.563570139280245,25.49476495464429,8332505ed3fb9819,False,"[""8332505ed3fb9819"", ""33a9b11410077645"", ""7600edb9100bf449"", ""4329d695aaa4d907"", ""929e5feb0a89f2af"", ""158889b1566f00c1"", ""464008c8c3c7e967"", ""04688630018210f9"", ""9701e9fd093d60c7"", ""e2612be2b2462733"", ""70a3a210ac40f255"", ""514ae11d983a4657"", ""dc5a235c6023dfaf"", ""355acb17a404f78f"", ""d7f94e2b2e30adf8"", ""c2c1a52fd5259dc0"", ""ba9d4e92b2071516"", ""1765f6fd996c06e9"", ""1ba57f81a803b66c"", ""c11e719b75620351"", ""6f0ca7e43dc97088""]"
scienceqa,bm25,same_subject,r003512,9bd2a8e747d8a2f9,1,20,55.95372128157399,31.93394083049186,24.01978045108213,9bd2a8e747d8a2f9,False,"[""9bd2a8e747d8a2f9"", ""2c2ceec048f02e8a"", ""0226eb7d6bdeb0b0"", ""4c7f0d384fb4308c"", ""052f03b16dd4a022"", ""685f016bdef72207"", ""d40bddaf8e2e6338"", ""f45081f076302dab"", ""f91f0888ee7ee0a3"", ""fe9e4361f972bfcf"", ""1c978026e6bc8534"", ""66f839aaad7d5b87"", ""a04296555630f49d"", ""c940373cfac0bfc5"", ""1dc472771e481e34"", ""c47287dce57cb8e1"", ""1ceaba7bff1870dd"", ""2e813137fdb8a755"", ""cddc380467f9dcd9"", ""41fbf731a88d58b1"", ""73106b12c994caaf""]"
scienceqa,bm25,same_subject,r010837,649d8bc6f50d2c8d,1,20,82.30148983690687,36.740550558669966,45.5609392782369,649d8bc6f50d2c8d,False,"[""649d8bc6f50d2c8d"", ""50f87e05640ce35e"", ""f45081f076302dab"", ""1faaa3cf0fa06278"", ""e02912673ef71f1f"", ""e68ce731f0cae2d6"", ""73db2bb9e0f10942"", ""fe9e4361f972bfcf"", ""84bd89e31ab1953b"", ""7638a5a0316ac331"", ""fed4ef36fa0084de"", ""2930696d1bd7ba57"", ""d973b2ab74a8f63f"", ""f4dbf115afd9259a"", ""288e0ae1b81cd4ee"", ""8b9881fd8b927077"", ""1951dfd63e1726c3"", ""9bb744f4958c71ab"", ""0bedd3b805a96f7f"", ""a3869db8848e98db"", ""55723ef23d9bb82d""]"
scienceqa,bm25,same_subject,r014632,c6ee67f950ca098c,1,20,200.6580507414928,14.899892390606722,185.75815835088608,c6ee67f950ca098c,False,"[""c6ee67f950ca098c"", ""bba21ddaa2e3e178"", ""b9d0dfd274661f29"", ""f643330b3583b801"", ""f04b15120e97198d"", ""7042749b738f0ddd"", ""a29c2d51eef36dcc"", ""ff4ed16548800b04"", ""700bb3694cce104a"", ""3265e255a54b7e74"", ""cf3189fb7b944799"", ""919511751f3b04e7"", ""3e4f24382404920c"", ""49c7b329b3f98125"", ""ade72b4e1e5c0eb3"", ""0ec77e382b13d2a9"", ""513406850e3cb9f6"", ""7f71141a90d0cf69"", ""b7d1455efa62a9a1"", ""f1f411c1a614511f"", ""a43666657963b02a""]"
scienceqa,bm25,same_subject,r003967,bda709441943fc36,1,20,29.492388530852136,10.808356185629837,18.6840323452223,bda709441943fc36,False,"[""bda709441943fc36"", ""c849542c69e55997"", ""9b6f4364f31dddd4"", ""9701e9fd093d60c7"", ""d7f94e2b2e30adf8"", ""1765f6fd996c06e9"", ""e638fe53d130b727"", ""c2c1a52fd5259dc0"", ""46a02a17c9c9fcaf"", ""c131dfedc53df915"", ""31c60745df3c09b7"", ""70a3a210ac40f255"", ""514ae11d983a4657"", ""464008c8c3c7e967"", ""7600edb9100bf449"", ""1ba57f81a803b66c"", ""435152c7f8be7c7b"", ""39475f68197a193c"", ""4798d36539bfcac3"", ""a20e3924802a511e"", ""3751cd01e0da011c""]"
scienceqa,bm25,same_subject,r019555,ad9d96a9b6199667,1,20,24.64406472577908,13.362552037749506,11.281512688029576,ad9d96a9b6199667,False,"[""ad9d96a9b6199667"", ""005e6cd45adce39b"", ""a50847323aad8f02"", ""700bb3694cce104a"", ""4162fa8708bdc033"", ""49c7b329b3f98125"", ""ade72b4e1e5c0eb3"", ""a66317d5a396790a"", ""919511751f3b04e7"", ""3e4f24382404920c"", ""f1f411c1a614511f"", ""a43666657963b02a"", ""0ec77e382b13d2a9"", ""f643330b3583b801"", ""4ad49ed1e9aa29a5"", ""514831104bf0b390"", ""85d1969154b956e9"", ""71304536c227c09b"", ""fc777414005577fb"", ""b7d1455efa62a9a1"", ""7f71141a90d0cf69""]"
scienceqa,bm25,same_subject,r011468,bba21ddaa2e3e178,1,20,57.638551574934226,53.0366658506141,4.601885724320127,bba21ddaa2e3e178,False,"[""bba21ddaa2e3e178"", ""514831104bf0b390"", ""b7d1455efa62a9a1"", ""7c318ed7d3f37bfc"", ""a29c2d51eef36dcc"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""3bb66aff419a404b"", ""6b0e07224e747aaf"", ""793d00032fd7e478"", ""f04b15120e97198d"", ""f643330b3583b801"", ""85d1969154b956e9"", ""36ef0dc696a65227"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""005e6cd45adce39b"", ""80ab30502fc0c29e"", ""919511751f3b04e7"", ""f1f411c1a614511f"", ""3dfd17528d84ecd6""]"
scienceqa,bm25,same_subject,r001918,8512198c52f84a98,1,20,57.28103725248963,16.75339504292429,40.52764220956534,8512198c52f84a98,False,"[""8512198c52f84a98"", ""585196038de34dba"", ""39d7528868849292"", ""722fe8f20142161b"", ""ef8bd96cd1e57e9d"", ""7638a5a0316ac331"", ""1dc472771e481e34"", ""2e813137fdb8a755"", ""649d8bc6f50d2c8d"", ""0d3ed71a06640dff"", ""1c978026e6bc8534"", ""7e4ea86ac41ec774"", ""73db2bb9e0f10942"", ""9bd2a8e747d8a2f9"", ""d40bddaf8e2e6338"", ""be9d20756f09ff9c"", ""3a1257facaa94df2"", ""2930696d1bd7ba57"", ""55723ef23d9bb82d"", ""73106b12c994caaf"", ""cd9a9d878bfa47ae""]"
scienceqa,bm25,same_subject,r000085,89ef4c6e6c4a0703,1,20,58.74538290440265,48.38890249894212,10.35648040546053,89ef4c6e6c4a0703,False,"[""89ef4c6e6c4a0703"", ""a3869db8848e98db"", ""66f839aaad7d5b87"", ""9bb744f4958c71ab"", ""0bedd3b805a96f7f"", ""5bccdf72a7eed5e0"", ""a324000a75e465a8"", ""c47287dce57cb8e1"", ""447280a169a5754d"", ""49a23a8be75b026f"", ""0226eb7d6bdeb0b0"", ""162c11a56856ddef"", ""ef8bd96cd1e57e9d"", ""7638a5a0316ac331"", ""1c978026e6bc8534"", ""f91f0888ee7ee0a3"", ""a04296555630f49d"", ""1fbe6aa3e6836d61"", ""00c5f084f766d05e"", ""3cf105da7f6de4e2"", ""94bb9bb11bd84756""]"
scienceqa,bm25,same_subject,r002398,f7f8493b842d2afe,1,20,54.28703519023905,32.62545662817156,21.66157856206749,f7f8493b842d2afe,False,"[""f7f8493b842d2afe"", ""50f87e05640ce35e"", ""585196038de34dba"", ""4c6745e0b38ddbfa"", ""c96b822d3358bbaa"", ""0f0c8a62fec16479"", ""9bd2a8e747d8a2f9"", ""a04296555630f49d"", ""288e0ae1b81cd4ee"", ""cd9a9d878bfa47ae"", ""75e0bdec7abce862"", ""1951dfd63e1726c3"", ""39d7528868849292"", ""79415c7d1109bddb"", ""e136dfd756b382bd"", ""55035176114c23c8"", ""d766d705a1d03e7f"", ""fe9e4361f972bfcf"", ""c942fc356e75e6b9"", ""d670903130336e9b"", ""55723ef23d9bb82d""]"
scienceqa,bm25,same_subject,r013507,55723ef23d9bb82d,1,20,7.824358422056619,4.769846897257578,3.0545115247990413,55723ef23d9bb82d,False,"[""55723ef23d9bb82d"", ""be9d20756f09ff9c"", ""2c2ceec048f02e8a"", ""3a1257facaa94df2"", ""cd9a9d878bfa47ae"", ""0bedd3b805a96f7f"", ""94bb9bb11bd84756"", ""75e0bdec7abce862"", ""51f77d9f05fb616e"", ""2795e5ae90b96972"", ""2930696d1bd7ba57"", ""052f03b16dd4a022"", ""8512198c52f84a98"", ""162c11a56856ddef"", ""1dc472771e481e34"", ""ed8e118249d5b90e"", ""39d7528868849292"", ""73db2bb9e0f10942"", ""8b31426ff06dee3c"", ""1c978026e6bc8534"", ""649d8bc6f50d2c8d""]"
scienceqa,bm25,same_subject,r001925,3265e255a54b7e74,2,20,14.70033911441573,14.89729997965761,-0.1969608652418806,7042749b738f0ddd,True,"[""7042749b738f0ddd"", ""3265e255a54b7e74"", ""7f71141a90d0cf69"", ""a43666657963b02a"", ""6d65b93a58c95ffe"", ""3bb66aff419a404b"", ""514831104bf0b390"", ""6b0e07224e747aaf"", ""f643330b3583b801"", ""3dfd17528d84ecd6"", ""36ef0dc696a65227"", ""513406850e3cb9f6"", ""ff4ed16548800b04"", ""005e6cd45adce39b"", ""ade72b4e1e5c0eb3"", ""80ab30502fc0c29e"", ""3e4f24382404920c"", ""b7d1455efa62a9a1"", ""56946a4e93770d5d"", ""0ec77e382b13d2a9"", ""cb935720810e7a32""]"
scienceqa,bm25,same_subject,r013610,cf3189fb7b944799,1,20,21.873991977195875,6.401287489131276,15.472704488064599,cf3189fb7b944799,False,"[""cf3189fb7b944799"", ""cb935720810e7a32"", ""a50847323aad8f02"", ""a66317d5a396790a"", ""3e4f24382404920c"", ""f1f411c1a614511f"", ""f643330b3583b801"", ""3dfd17528d84ecd6"", ""2a4221c3d2d7aa1b"", ""bba21ddaa2e3e178"", ""3bb66aff419a404b"", ""7c318ed7d3f37bfc"", ""36ef0dc696a65227"", ""513406850e3cb9f6"", ""71304536c227c09b"", ""7042749b738f0ddd"", ""b7d1455efa62a9a1"", ""07508a28bcaf50c5"", ""6b0e07224e747aaf"", ""3265e255a54b7e74"", ""7f71141a90d0cf69""]"
scienceqa,bm25,same_subject,r001189,79415c7d1109bddb,1,20,134.27657395916114,131.37236088191702,2.9042130772441226,79415c7d1109bddb,False,"[""79415c7d1109bddb"", ""f4dbf115afd9259a"", ""1951dfd63e1726c3"", ""0bbd6f0aca3068f8"", ""585196038de34dba"", ""c47287dce57cb8e1"", ""fe6aa8530f2389e8"", ""c96b822d3358bbaa"", ""cddc380467f9dcd9"", ""0f0c8a62fec16479"", ""7e4ea86ac41ec774"", ""f93ff296980b5f57"", ""7f22fc9eed4a9790"", ""d766d705a1d03e7f"", ""052f03b16dd4a022"", ""be9d20756f09ff9c"", ""9bd2a8e747d8a2f9"", ""b9621daa8926e473"", ""603b78dd1d003d80"", ""d670903130336e9b"", ""8512198c52f84a98""]"
scienceqa,bm25,same_subject,r017412,162c11a56856ddef,1,20,62.57038533559583,19.718724875795324,42.851660459800506,162c11a56856ddef,False,"[""162c11a56856ddef"", ""041caa939306e924"", ""a324000a75e465a8"", ""649d8bc6f50d2c8d"", ""f91f0888ee7ee0a3"", ""cddc380467f9dcd9"", ""8cb764c2c86d64d4"", ""50f87e05640ce35e"", ""8b9881fd8b927077"", ""87a14cd1ae910fa7"", ""75e0bdec7abce862"", ""a04296555630f49d"", ""4b148110fefa0d41"", ""3a1257facaa94df2"", ""1ceaba7bff1870dd"", ""4c7f0d384fb4308c"", ""94bb9bb11bd84756"", ""0d3ed71a06640dff"", ""1951dfd63e1726c3"", ""49a23a8be75b026f"", ""57d79521a667ad42""]"
scienceqa,bm25,same_subject,r004585,fe9e4361f972bfcf,1,20,81.49083923794437,47.138992439268684,34.35184679867569,fe9e4361f972bfcf,False,"[""fe9e4361f972bfcf"", ""84bd89e31ab1953b"", ""1c978026e6bc8534"", ""685f016bdef72207"", ""1fbe6aa3e6836d61"", ""8512198c52f84a98"", ""75e0bdec7abce862"", ""fe6aa8530f2389e8"", ""8b31426ff06dee3c"", ""cddc380467f9dcd9"", ""2930696d1bd7ba57"", ""41fbf731a88d58b1"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""4c7f0d384fb4308c"", ""04aa28de99cfd31b"", ""cd9a9d878bfa47ae"", ""57d79521a667ad42"", ""66f839aaad7d5b87"", ""5bccdf72a7eed5e0"", ""55723ef23d9bb82d""]"
scienceqa,bm25,same_subject,r001183,31c60745df3c09b7,1,20,115.32847449807926,110.28576280092054,5.0427116971587225,31c60745df3c09b7,False,"[""31c60745df3c09b7"", ""c8c2e691e1510591"", ""464008c8c3c7e967"", ""ba9d4e92b2071516"", ""435152c7f8be7c7b"", ""1ba57f81a803b66c"", ""1765f6fd996c06e9"", ""3751cd01e0da011c"", ""929e5feb0a89f2af"", ""04688630018210f9"", ""c131dfedc53df915"", ""70a3a210ac40f255"", ""33a9b11410077645"", ""06da021a02d72bfb"", ""9b6f4364f31dddd4"", ""9b83dc5d0ef7c3fe"", ""bda709441943fc36"", ""a20e3924802a511e"", ""6d3e9c5899d053b2"", ""4798d36539bfcac3"", ""d7f94e2b2e30adf8""]"
scienceqa,bm25,same_subject,r016681,e68ce731f0cae2d6,1,20,107.36990584330792,19.199953075549246,88.16995276775867,e68ce731f0cae2d6,False,"[""e68ce731f0cae2d6"", ""052f03b16dd4a022"", ""585196038de34dba"", ""7e4ea86ac41ec774"", ""7de06184651147fa"", ""7282ef67a5c62cea"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""7f22fc9eed4a9790"", ""9bd2a8e747d8a2f9"", ""2e813137fdb8a755"", ""f93ff296980b5f57"", ""2c2ceec048f02e8a"", ""8bdc50f745edbcb7"", ""0226eb7d6bdeb0b0"", ""3a1257facaa94df2"", ""00c5f084f766d05e"", ""447280a169a5754d"", ""8b9881fd8b927077"", ""603b78dd1d003d80"", ""9bb744f4958c71ab""]"
scienceqa,bm25,same_subject,r015007,94bb9bb11bd84756,1,20,44.45410637390492,31.31777347840894,13.136332895495979,94bb9bb11bd84756,False,"[""94bb9bb11bd84756"", ""0bbd6f0aca3068f8"", ""d766d705a1d03e7f"", ""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""c24acc262a94456b"", ""2930696d1bd7ba57"", ""76b59884342e0f4d"", ""0bedd3b805a96f7f"", ""d40bddaf8e2e6338"", ""041caa939306e924"", ""4c6745e0b38ddbfa"", ""50f87e05640ce35e"", ""41fbf731a88d58b1"", ""0226eb7d6bdeb0b0"", ""57d79521a667ad42"", ""0d3ed71a06640dff"", ""649d8bc6f50d2c8d"", ""b9621daa8926e473"", ""55723ef23d9bb82d"", ""f93ff296980b5f57""]"
