dataset,model,sample_id,target_evidence_id,rank,top_evidence_ids
scienceqa,bm25,r008024,fed4ef36fa0084de,1,"[""fed4ef36fa0084de"", ""7e4ea86ac41ec774"", ""0f0c8a62fec16479"", ""722fe8f20142161b"", ""8b9881fd8b927077"", ""1fbe6aa3e6836d61"", ""07508a28bcaf50c5"", ""5bccdf72a7eed5e0"", ""79415c7d1109bddb"", ""a3869db8848e98db""]"
scienceqa,bm25,r012052,a66317d5a396790a,1,"[""a66317d5a396790a"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""cb935720810e7a32"", ""a50847323aad8f02"", ""ff4ed16548800b04"", ""700bb3694cce104a"", ""cf3189fb7b944799""]"
scienceqa,bm25,r002799,4329d695aaa4d907,1,"[""4329d695aaa4d907"", ""39475f68197a193c"", ""8653cf633d765be5"", ""8332505ed3fb9819"", ""a20e3924802a511e"", ""4c17fc22f4a5629f"", ""33a9b11410077645"", ""7600edb9100bf449"", ""8823eac00bda7913"", ""6e905a600bf1f54e""]"
scienceqa,bm25,r018729,c2c1a52fd5259dc0,1,"[""c2c1a52fd5259dc0"", ""d7f94e2b2e30adf8"", ""9b6dc57631d1cfc7"", ""f97d24ba9ff825dd"", ""fbca2fa6a80f8720"", ""06da021a02d72bfb"", ""c96b822d3358bbaa"", ""0bbd6f0aca3068f8"", ""ba9d4e92b2071516"", ""cd9a9d878bfa47ae""]"
scienceqa,bm25,r020927,7282ef67a5c62cea,1,"[""7282ef67a5c62cea"", ""ba9d4e92b2071516"", ""c96b822d3358bbaa"", ""bda709441943fc36"", ""139ff0583f457b0b"", ""c11e719b75620351"", ""6f0ca7e43dc97088"", ""07508a28bcaf50c5"", ""70a3a210ac40f255"", ""514ae11d983a4657""]"
scienceqa,bm25,r018112,a43666657963b02a,1,"[""a43666657963b02a"", ""700bb3694cce104a"", ""7282ef67a5c62cea"", ""505bc233ce52b12f"", ""c96b822d3358bbaa"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""cb935720810e7a32"", ""a50847323aad8f02"", ""8cb764c2c86d64d4""]"
scienceqa,bm25,r014839,a3869db8848e98db,1,"[""a3869db8848e98db"", ""5bccdf72a7eed5e0"", ""79415c7d1109bddb"", ""f4dbf115afd9259a"", ""1951dfd63e1726c3"", ""9bb744f4958c71ab"", ""0bedd3b805a96f7f"", ""66f839aaad7d5b87"", ""2930696d1bd7ba57"", ""c24acc262a94456b""]"
scienceqa,bm25,r019855,2c2ceec048f02e8a,1,"[""2c2ceec048f02e8a"", ""f93ff296980b5f57"", ""9bd2a8e747d8a2f9"", ""fe6aa8530f2389e8"", ""b9621daa8926e473"", ""7638a5a0316ac331"", ""ef8bd96cd1e57e9d"", ""0226eb7d6bdeb0b0"", ""50f87e05640ce35e"", ""e02912673ef71f1f""]"
scienceqa,bm25,r012615,3cf105da7f6de4e2,1,"[""3cf105da7f6de4e2"", ""f91f0888ee7ee0a3"", ""d670903130336e9b"", ""84bd89e31ab1953b"", ""1c978026e6bc8534"", ""041caa939306e924"", ""603b78dd1d003d80"", ""73db2bb9e0f10942"", ""fe9e4361f972bfcf"", ""d40bddaf8e2e6338""]"
scienceqa,bm25,r001083,ad9d96a9b6199667,1,"[""ad9d96a9b6199667"", ""75e0bdec7abce862"", ""c96b822d3358bbaa"", ""a04296555630f49d"", ""7282ef67a5c62cea"", ""7638a5a0316ac331"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""cb935720810e7a32"", ""a50847323aad8f02""]"
scienceqa,bm25,r012103,139ff0583f457b0b,1,"[""139ff0583f457b0b"", ""70a3a210ac40f255"", ""514ae11d983a4657"", ""cd9a9d878bfa47ae"", ""8cb764c2c86d64d4"", ""c849542c69e55997"", ""9b6f4364f31dddd4"", ""e2612be2b2462733"", ""d973b2ab74a8f63f"", ""ba9d4e92b2071516""]"
scienceqa,bm25,r000487,3751cd01e0da011c,1,"[""3751cd01e0da011c"", ""158889b1566f00c1"", ""929e5feb0a89f2af"", ""1765f6fd996c06e9"", ""e638fe53d130b727"", ""46a02a17c9c9fcaf"", ""8332505ed3fb9819"", ""435152c7f8be7c7b"", ""1ba57f81a803b66c"", ""33a9b11410077645""]"
scienceqa,bm25,r011296,fc777414005577fb,1,"[""fc777414005577fb"", ""7042749b738f0ddd"", ""a50847323aad8f02"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""04688630018210f9"", ""514831104bf0b390"", ""d766d705a1d03e7f"", ""7282ef67a5c62cea"", ""e136dfd756b382bd""]"
scienceqa,bm25,r004612,a50847323aad8f02,2,"[""07508a28bcaf50c5"", ""a50847323aad8f02"", ""7e4ea86ac41ec774"", ""0f0c8a62fec16479"", ""fc777414005577fb"", ""7042749b738f0ddd"", ""cf3189fb7b944799"", ""a66317d5a396790a"", ""fed4ef36fa0084de"", ""c96b822d3358bbaa""]"
scienceqa,bm25,r014842,4b148110fefa0d41,1,"[""4b148110fefa0d41"", ""c942fc356e75e6b9"", ""c24acc262a94456b"", ""2930696d1bd7ba57"", ""0226eb7d6bdeb0b0"", ""7282ef67a5c62cea"", ""cd9a9d878bfa47ae"", ""33a9b11410077645"", ""8b9881fd8b927077"", ""7600edb9100bf449""]"
scienceqa,bm25,r000236,36ef0dc696a65227,3,"[""7c318ed7d3f37bfc"", ""71304536c227c09b"", ""36ef0dc696a65227"", ""513406850e3cb9f6"", ""647eb0b3138c9399"", ""f04b15120e97198d"", ""d766d705a1d03e7f"", ""7de06184651147fa"", ""07508a28bcaf50c5"", ""b7d1455efa62a9a1""]"
scienceqa,bm25,r018172,f45081f076302dab,1,"[""f45081f076302dab"", ""685f016bdef72207"", ""4c6745e0b38ddbfa"", ""162c11a56856ddef"", ""d40bddaf8e2e6338"", ""435152c7f8be7c7b"", ""1ba57f81a803b66c"", ""041caa939306e924"", ""51f77d9f05fb616e"", ""b1f7074e14d09bcf""]"
scienceqa,bm25,r000093,87a14cd1ae910fa7,1,"[""87a14cd1ae910fa7"", ""8bdc50f745edbcb7"", ""55035176114c23c8"", ""2795e5ae90b96972"", ""e136dfd756b382bd"", ""25e83bf61adcdbc9"", ""1ceaba7bff1870dd"", ""4c7f0d384fb4308c"", ""447280a169a5754d"", ""9bd2a8e747d8a2f9""]"
scienceqa,bm25,r009146,2795e5ae90b96972,1,"[""2795e5ae90b96972"", ""55035176114c23c8"", ""8bdc50f745edbcb7"", ""87a14cd1ae910fa7"", ""0d3ed71a06640dff"", ""e638fe53d130b727"", ""1765f6fd996c06e9"", ""a04296555630f49d"", ""b9621daa8926e473"", ""fed4ef36fa0084de""]"
scienceqa,bm25,r003002,84bd89e31ab1953b,1,"[""84bd89e31ab1953b"", ""f91f0888ee7ee0a3"", ""d670903130336e9b"", ""3cf105da7f6de4e2"", ""041caa939306e924"", ""603b78dd1d003d80"", ""73db2bb9e0f10942"", ""fe9e4361f972bfcf"", ""1c978026e6bc8534"", ""d40bddaf8e2e6338""]"
scienceqa,bm25,r009062,447280a169a5754d,2,"[""25e83bf61adcdbc9"", ""447280a169a5754d"", ""4c7f0d384fb4308c"", ""1ceaba7bff1870dd"", ""04aa28de99cfd31b"", ""3a1257facaa94df2"", ""0226eb7d6bdeb0b0"", ""fe6aa8530f2389e8"", ""8b31426ff06dee3c"", ""8bdc50f745edbcb7""]"
scienceqa,bm25,r001559,e136dfd756b382bd,1,"[""e136dfd756b382bd"", ""c96b822d3358bbaa"", ""76b59884342e0f4d"", ""1faaa3cf0fa06278"", ""cd9a9d878bfa47ae"", ""7282ef67a5c62cea"", ""0bbd6f0aca3068f8"", ""c942fc356e75e6b9"", ""4b148110fefa0d41"", ""99d31dbdd2b160fb""]"
tqa_ck12,tfidf,NDQ_000046,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""aa8e753841ecb7e7"", ""e0a33203446091ac"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f""]"
tqa_ck12,tfidf,NDQ_000047,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000048,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d2d9932c666390a4"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000049,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""6d66911b3e9a65b7"", ""aa8e753841ecb7e7"", ""e0a33203446091ac"", ""d2d9932c666390a4"", ""d5e5c4c5dc48646a""]"
tqa_ck12,tfidf,NDQ_000050,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""aa8e753841ecb7e7"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""d2d9932c666390a4"", ""5c8a3742e5d5cf0f""]"
tqa_ck12,tfidf,NDQ_000051,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d2d9932c666390a4"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000052,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000053,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000054,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000055,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000056,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000057,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000058,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000059,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,NDQ_000060,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000061,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,NDQ_000062,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000063,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,NDQ_000064,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,NDQ_000065,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000066,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000067,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000068,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000069,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,NDQ_000077,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000078,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000079,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,NDQ_000080,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000081,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000082,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000083,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,NDQ_000084,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000085,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000086,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000094,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000095,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000096,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000097,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,NDQ_000098,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,NDQ_000099,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000100,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,NDQ_000101,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,NDQ_000102,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,tfidf,NDQ_000103,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,NDQ_000104,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,tfidf,NDQ_000105,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,NDQ_000106,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""6d66911b3e9a65b7"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,NDQ_000107,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,DQ_000001,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000002,f5a3240d181d1436,2,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""6d66911b3e9a65b7"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000003,f5a3240d181d1436,2,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,tfidf,DQ_000004,f5a3240d181d1436,2,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""6d66911b3e9a65b7"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000005,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000006,f5a3240d181d1436,2,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""6d66911b3e9a65b7"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000007,f5a3240d181d1436,2,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""6d66911b3e9a65b7"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000008,f5a3240d181d1436,2,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d2d9932c666390a4""]"
