dataset,sample_id,original_id,split,question,choices,answer,text_context,image_ref,has_image,subject,topic,skill,evidence_type,modality_case,answer_format,source_task
tqa_ck12,DQ_000056,DQ_000056,train,How many satellites are in the diagram?,a) 2 | b) 6 | c) 1 | d) 4,c: 1,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6931.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000057,DQ_000057,train,How many of these aren't on the mountainous part?,a) 5 | b) 1 | c) 2 | d) 3,c: 2,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6932.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000058,DQ_000058,train,Steps of glacier formation.,a) 3 | b) 6 | c) 2 | d) 1,b: 6,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6932.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000059,DQ_000059,train,How do glaciers reach the melting evaporation stage?,a) snow - lateral moraine - snout | b) snow - medial moraine - melting | c) snowfall - equilibrium line- medial moraine - snout - melting evaporation | d) snow - snout,c: snowfall - equilibrium line- medial moraine - snout - melting evaporation,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6933.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000060,DQ_000060,train,How many parts are there in this picture?,a) 9 | b) 10 | c) 7 | d) 8,a: 9,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6934.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000061,DQ_000061,train,How many rock beds are there in the diagram?,a) 2 | b) 3 | c) 4 | d) 1,d: 1,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6934.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000062,DQ_000062,train,What is the zone above the equilibrium line where snow and neve are compresses and turn into glacier ice?,a) Accumulation zone | b) Ice front | c) Ablation zone | d) Margin of glacier,a: Accumulation zone,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6935.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000063,DQ_000063,train,Identify the area of a glacier where the removal of snow and ice is greater than the amount replaced.,a) Ablation zone | b) Sediments | c) Accumulation zone | d) Equilibrium line,a: Ablation zone,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6935.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000064,DQ_000064,train,How many parts are shown in the diagram below?,a) 6 | b) 8 | c) 5 | d) 7,b: 8,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6935.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000065,DQ_000065,train,What are all the parts of the glacier above the equilibrium line called?,a) accumulation zone | b) ice front | c) sedimentary zone | d) ablation zone,a: accumulation zone,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6935.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000066,DQ_000066,train,What will form when the glacier melts?,a) Zone of Plucking | b) Zone of Abrasion | c) Tarn (lake) | d) Headwall,c: Tarn (lake),"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6937.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000067,DQ_000067,train,What stops the glacial ice from flowing through?,a) zone of plucking | b) zone of abrasion | c) terminal moraine | d) tarn,c: terminal moraine,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6937.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000068,DQ_000068,train,What is located below the Headwall?,a) Terminal Moraine | b) Zone of Abrasion | c) Zone of Plucking | d) Glacial Ice,c: Zone of Plucking,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6937.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000069,DQ_000069,train,"From the diagram, identify the part which refers to a rounded hollow carved in the side of a mountain by a glacier.",a) arete | b) cirque | c) truncated spur | d) horn,b: cirque,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6938.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000070,DQ_000070,train,The diagram shows valleys that are caused by glacier erosion. What are these valleys called?,a) Horn | b) Truncated spur | c) Medial moraine | d) Cirques,d: Cirques,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6938.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000071,DQ_000071,train,What does a glacier insist of?,a) Ice | b) Soil | c) Rock | d) Air,a: Ice,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6938.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000243,NDQ_000243,train,Examples of imprint fossils made by compression are,a) drawings on rock made by prehistoric humans | b) frozen remains of elephant-like mammoths | c) footprints and animal tracks | d) fossil leaves,d: fossil leaves,"lesson: fossils
Answer the following multiple choice question from a science textbook.",,0,science,fossils,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000246,NDQ_000246,train,Fossilized insects have been found preserved in amber which is hardened,a) flower nectar | b) tree sap | c) wood | d) None of the above,b: tree sap,"lesson: fossils
Answer the following multiple choice question from a science textbook.",,0,science,fossils,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000248,NDQ_000248,train,Fossilized stomach contents may indicate,"a) the diet of the animal | b) the vegetation type in its habitat | c) whether an animal walked, swam or flew | d) a b",d: a b,"lesson: fossils
Answer the following multiple choice question from a science textbook.",,0,science,fossils,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000249,NDQ_000249,train,An animal is more likely to a fossil if it:,a) is buried deeply in the ground | b) is left on the surface of the ground | c) does not contain bones or other hard body parts | d) all of the above are about equally likely to result in fossilization,a: is buried deeply in the ground,"lesson: fossils
Answer the following multiple choice question from a science textbook.",,0,science,fossils,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000072,DQ_000072,train,Which of those is the older layer?,a) Sedimentary rocks | b) Impermeable rocks | c) Water | d) Trapped fossils,d: Trapped fossils,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_6895.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000073,DQ_000073,train,Fossils need what for fossilization to start?,a) Oil | b) Natural Gas | c) Sedimentary rocks | d) Coal,c: Sedimentary rocks,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_6895.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000074,DQ_000074,train,The soft parts of organisms almost always decompose quickly after death. In which stage of fossil formation does this occur?,a) 2 | b) 3 | c) 4 | d) 1,d: 1,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_6898.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000075,DQ_000075,train,Can underwater animals decompose?,a) no | b) sometimes | c) idk | d) yes,d: yes,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_6898.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000076,DQ_000076,train,What causes a fossil to be exposed?,a) sediments  | b) Rock erosion | c) the sun | d) water,b: Rock erosion,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_6898.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000077,DQ_000077,train,How many stages are there to the formation of a fossil?,a) 3 | b) 4 | c) 2 | d) 5,b: 4,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_6898.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000078,DQ_000078,train,Identify which of the following does not happen to a fish.,a) It Floats | b) It Dies and sinks to the bottom of the lake | c) The bones become a fossil. | d) It rots and only bones are left,a: It Floats,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_8084.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000079,DQ_000079,train,What is the process being described in this diagram?,a) Organization | b) Evolution | c) Sedimentation | d) Fossilization,d: Fossilization,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_8084.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000080,DQ_000080,train,What happens after the fish rots?,a) Gets covered by mud | b) Sinks | c) Only the bones are left | d) Flyes,c: Only the bones are left,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_8084.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000081,DQ_000081,train,How many steps of aquatic fossil formation show the image?,a) 1 | b) 2 | c) 5 | d) 3,d: 3,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_8084.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000082,DQ_000082,train,What happens right after a fish dies and sink to the bottom of a lake?,a) The fish rots. | b) The fish floats back up. | c) The water evaporates. | d) Algae feast on the fish.,a: The fish rots.,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_8084.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000083,DQ_000083,train,What happens after the mud hardens in the soil?,a) Rock Layers Form | b) Erosion | c) Sediments are deposited | d) Track is made,c: Sediments are deposited,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_8085.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000084,DQ_000084,train,What does happen after the track is made?,a) Rock layers form. | b) Print is exposed by erosion. | c) The mud hardens. | d) Sediment is deposited.,c: The mud hardens.,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_8085.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000085,DQ_000085,train,Which is the last step of the process?,a) rock layers form | b) mud hardens | c) track is made | d) print is exposed by erosion,d: print is exposed by erosion,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_8085.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000086,DQ_000086,train,How many stages are there in the fossilization process?,a) 8 | b) 3 | c) 5 | d) 10,c: 5,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_8085.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000087,DQ_000087,train,What would happen if the mud never hardened?,a) Nothing would change if the mud didn't harden. | b) A print would be made but it would be fuzzy. | c) No print would be preserved. | d) A print would be made but it would be from a different animal.,c: No print would be preserved.,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_8085.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000088,DQ_000088,train,What is the stage of fossilization that is between the formation of lignite and anthracite?,a) peat | b) lignite | c) forrest | d) bituminous and subittuminous coal,d: bituminous and subittuminous coal,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9106.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000089,DQ_000089,train,How are arthritides formed?,a) when birds eat vegetation | b) compression of the soil when the vegetation dies | c) when vegetation is burned | d) when animals eat vegetation,b: compression of the soil when the vegetation dies,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9106.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000090,DQ_000090,train,What is formed by the compression of Peat?,a) Anthracite | b) Vegetation | c) Lignite | d) Coal,c: Lignite,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9106.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000091,DQ_000091,train,How many phases does anthracite need to form?,a) 4 | b) 5 | c) 6 | d) 3,b: 5,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9106.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000092,DQ_000092,train,What happened 300 million years ago?,a) the vegetation and forms peat | b) the peat is compressed between sediment layers to form lignite | c) huge forests grew around 300 million years ago covering most of the Earth | d) eventually anthracite forms,c: huge forests grew around 300 million years ago covering most of the Earth,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9106.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000093,DQ_000093,train,What needs to happen first before anthracite can form?,a) peat is compresses | b) bituminous forms | c) peat is compressed | d) vegetation dies,d: vegetation dies,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9106.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000094,DQ_000094,train,How many steps are in the process of fossilization?,a) 2 | b) 4 | c) 1 | d) 3,b: 4,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9107.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000095,DQ_000095,train,Identify the part of the process where sediment begins to cover the remains.,a) 1 | b) 2 | c) 3 | d) 4,b: 2,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9107.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000096,DQ_000096,train,Which is the last stage in the process of fossilization?,a) 2 | b) 1 | c) 3 | d) 4,d: 4,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9107.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000097,DQ_000097,train,How many stages are there to fossilization?,a) 4 | b) 8 | c) 6 | d) 10,a: 4,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9107.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000098,DQ_000098,train,How many steps are shown in the process of fossilization below?,a) 2 | b) 5 | c) 3 | d) 4,d: 4,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9107.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000099,DQ_000099,train,Which process of fossilization shows the dying and sinking of the fish?,a) 1 | b) 2 | c) 3 | d) 4,b: 2,"lesson: fossils
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/fossils_9107.png,1,science,fossils,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000100,DQ_000100,train,How many layers of land are there in the picture?,a) 4 | b) 2 | c) 3 | d) 1,a: 4,"lesson: relative ages of rocks
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/stratigraphy_7621.png,1,science,relative ages of rocks,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
