annotation_id,resource_id,original_id,split,has_image,suggested_missing_type,candidate_reason,human_label,label_confidence,label_note,subject,topic,topic_count,topic_missing_rate,skill,skill_count,skill_missing_rate,grade,category,question,choices,answer,hint,lecture,solution,text_length,word_count
mt0065,r017956,r017956,test,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,geography,2956,0.0040595399188092,"Compare urban, suburban, and rural areas",12,1.0,grade2,Geography,Which kind of place usually has less traffic?,a rural area | an urban area,0,,"People around the world live in three main kinds of places: urban areas, suburban areas, and rural areas. An urban area is a city. It has many people and businesses. The buildings are close to each other. The buildings are often tall and have many floors. Since there are so many people, traffic is usually bad. People will walk or take the bus, train, or subway to avoid traffic. A suburban area, or suburb, is near a city. It is quieter and less crowded than an urban area. People usually live in houses with yards. Most people drive to get places. A rural area is less crowded than both urban and suburban areas. Houses are much more spread out. People usually have to drive to get places. Peop...",Rural areas have much less traffic. There aren't as many people or cars in rural areas.,1141,215
mt0066,r000205,r000205,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,punctuation,514,1.0,"Is the sentence declarative, interrogative, imperative, or exclamatory?",202,1.0,grade9,"Sentences, fragments, and run-ons",What kind of sentence is this? What rights do the first ten amendments to the Constitution guarantee Americans?,interrogative | declarative | imperative,0,,"There are four kinds of sentences. A declarative sentence is a statement and always ends with a period. The nurse told Mr. Abrams to roll up his sleeve so that she could check his blood pressure. An imperative sentence makes a request or a demand and usually ends with a period. If a demand shows strong feeling, it can end with an exclamation point. For this assignment, use references to support your claims. Don't drive so quickly in the construction zone! An interrogative sentence asks a question and always ends with a question mark. Given the recent critiques of her new strategic plan, do you think the CEO will reconsider the company's direction? An exclamatory sentence is a statement th...",The sentence asks a question and ends with a question mark. It is an interrogative sentence.,1091,179
mt0067,r010966,r010966,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Body systems: perception and motion,2,1.0,grade5,Animals,Which of these might be part of an animal's skeletal system?,hair | tendons and ligaments | the liver and kidneys,1,,"An animal's skeletal system provides a strong frame for its body. The skeletal system has three main jobs. First, it supports the animal's body. Second, it protects the organs and other soft parts inside the animal's body. Third, it works with the muscular system to help the animal move. Some animals have an endoskeleton. The word endoskeleton means ""inside skeleton."" An endoskeleton is inside an animal's body. Many vertebrates have an endoskeleton. A vertebrate's endoskeleton is made up of bones and fibers called tendons and ligaments. Tendons connect muscles to bones, and ligaments connect bones to other bones. Some animals have an exoskeleton. The word exoskeleton means ""outside skelet...",,1011,157
mt0068,r003698,r003698,train,1,observed_reference,has_image=1 reference sample for calibration,,,,natural science,biology,4098,0.486822840409956,Animal adaptations: skins and body coverings,170,0.0,grade5,Adaptations,Which animal is also adapted to be camouflaged in a sandy desert?,fennec fox | blue poison dart frog,0,"Camels live in dry places such as deserts. The  is adapted to be camouflaged in a sandy desert.
Figure: camel.","An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors. The color, texture, and covering of an animal's skin are examples of adaptations. Animals' skins can be adapted in different ways. For example, skin with thick fur might help an animal stay warm. Skin with sharp spines might help an animal defend itself against predators.",Look at the picture of the camel. The camel has sand-colored fur covering its skin. It is adapted to be camouflaged in a sandy desert. The word camouflage means to blend in. Now look at each animal. Figure out which animal has a similar adaptation. The fennec fox has sand-colored fur covering its skin. It is adapted to be camouflaged in a sandy desert. The blue poison dart frog has brightly colored skin. It is not adapted to be camouflaged in a sandy desert.,1088,188
mt0069,r007891,r007891,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,world-history,65,0.1846153846153846,Identify primary and secondary sources,1,1.0,grade6,Social studies skills,"Complete the sentence. In this case, the program is a () source because it ().",secondary . . . was made in the 2000s by historians researching African American baseball leagues | primary . . . was made for fans at an African American league baseball game in the mid-1900s,1,"Historians use different kinds of sources to study the past. Sources are books, documents, pictures, or other materials that provide evidence about the past. Primary sources are usually firsthand accounts and are usually created at the time that an event takes place. Secondary sources are usually secondhand accounts, are usually created later in time, and are based on a variety of primary sources.
Imagine that you are a historian who wants to learn more about African American baseball leagues in the mid-1900s. You find the source described below. Read the description of the source. Then complete the sentence below.
A program was given to people who attended a baseball game between the Indianapolis Clowns and the Kansas City Monarchs in the 1950s. These teams played in an African American baseball league.","To learn about the past, historians look at many different sources. Sources are books, documents, pictures, or other materials that provide evidence about the past. The sources that historians use fall into two categories: primary sources and secondary sources. The category for a source can change depending on what the historian is trying to learn, who created the source, and when it was created. The table below shows some common characteristics of primary and secondary sources. | Primary source | Secondary sources Description | firsthand accounts of a historical event that the historian is studying | secondhand accounts of a historical event that the historian is studying; sources that i...","Keep in mind that you are trying to learn about African American baseball leagues in the mid-1900 s. In this case, the program is a primary source. It is from the time period and was used by people who participated in the historical event.",2811,457
mt0070,r000886,r000886,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,writing-strategies,1650,0.9157575757575758,Classify logical fallacies,373,1.0,grade12,Developing and supporting arguments,"Which logical fallacy is used in the text? Mayor Kelley wants to create more bicycle lanes in Greenwood. However, many citizens of Greenwood live far from work. It would not be realistic to force us to give up our cars and bike everywhere.",straw man: a misrepresentation of an opponent's position that makes it easier to argue against | appeal to nature: the assumption that natural things are always good | circular reasoning: an argument that supports a claim with the claim itself,0,,"A strong argument uses valid reasoning and logic in support of a claim. When an argument or claim introduces irrelevant information or misrepresents the issues at hand, it may be committing a logical fallacy. Logical fallacies can hurt a writer's credibility and can lead readers to draw false conclusions. A logical fallacy may present irrelevant information: Fallacy | Description ad hominem | an attack against the person making the argument, rather than the argument itself appeal to nature | an argument that assumes the natural choice is always the best choice bandwagon fallacy | an argument that assumes the popular choice is always the best choice circular reasoning | an argument that su...","The text argues that Mayor Kelley wants people to give up their cars. However, this misrepresents Mayor Kelley's argument. Mayor Kelley only wants to create more bike lanes. This illustrates a type of logical fallacy known as a straw man.",2135,347
mt0071,r002525,r002525,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,writing-strategies,1650,0.9157575757575758,Classify logical fallacies,373,1.0,grade8,Developing and supporting arguments,"Which logical fallacy is used in the text? This fast food chain claims that they've served five billion people, so they must have the best hamburger in town. Five billion people can't be wrong!",bandwagon fallacy: the assumption that the popular choice is automatically correct | circular reasoning: an argument that supports a claim with the claim itself,0,,"A strong argument uses valid reasoning and logic in support of a claim. When an argument or claim introduces irrelevant information or misrepresents the issues at hand, it may be committing a logical fallacy. Logical fallacies can hurt a writer's credibility and can lead readers to draw false conclusions. A logical fallacy may present irrelevant information: Fallacy | Description ad hominem | a personal attack meant to discredit one's opponent appeal to nature | an argument that assumes the natural choice is always the best choice bandwagon fallacy | an argument that assumes the popular choice is always the best choice circular reasoning | an argument that supports a claim with the claim ...","The text argues that the fast food chain has the best hamburger, because they've served five billion people. However, even though they've served five billion people, that doesn't necessarily mean that they have the best hamburger. This illustrates a type of logical fallacy known as the bandwagon fallacy.",2007,324
mt0072,r011646,r011646,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Sitting Bull,1,1.0,grade2,Historical figures,Complete the sentence. Sitting Bull was an important () leader in the 1800s.,Mexican American | Native American | Japanese American | German American,1,,,Sitting Bull was an important Native American leader in the 1800 s. He was part of the Lakota tribe. The Lakota tribe is part of a larger group of Native Americans called the Sioux. When was Sitting Bull born? Historians don't know for sure. The Lakota didn't keep many written records. Sitting Bull guessed he was born in 1831.,487,80
mt0073,r000799,r000799,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the reptile.,Japanese tree frog | fruit bat | eagle ray | salt water crocodile,3,,"Reptiles have scaly, waterproof skin. Most reptiles live on land.","A fruit bat is a mammal. It has hair and feeds its young milk. Fruit bats eat fruit and drink nectar from flowers. They have special teeth to help them bite through fruit skins. A Japanese tree frog is an amphibian. It has moist skin and begins its life in water. There are many kinds of tree frogs. Most tree frogs are very small. They can walk on thin branches. An eagle ray is a fish. It lives underwater. It has fins, not limbs. Rays have a different shape than many other fish. Rays are large and flat. They have wide, triangle-shaped fins that help them swim long distances. A salt water crocodile is a reptile. It has scaly, waterproof skin. Crocodiles hunt their prey in or near water.",853,152
mt0074,r004838,r004838,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the bird.,shoebill | coral snake | poison dart frog | bison,0,,"Birds have feathers, two wings, and a beak.","A shoebill is a bird. It has feathers, two wings, and a beak. Shoebills live in tropical East Africa. Shoebills get their name from their shoe-shaped beaks. A bison is a mammal. It has fur and feeds its young milk. Male bison have horns. They can use their horns to defend themselves. A coral snake is a reptile. It has scaly, waterproof skin. Coral snakes spend most of their time underground or hiding under leaves. A poison dart frog is an amphibian. It has moist skin and begins its life in water. Poison dart frogs come in many bright colors. Their bright color warns other animals that these frogs are poisonous.",737,129
mt0075,r017526,r017526,test,1,observed_reference,has_image=1 reference sample for calibration,,,,social science,us-history,510,0.0843137254901961,Identify the Thirteen Colonies,398,0.0,grade5,English colonies in North America,What is the name of the colony shown?,Maryland | New Jersey | Virginia | West Virginia,2,,,The colony is Virginia. The Virginia Colony included land that would later become part of the state of West Virginia. West Virginia was never its own colony.,253,41
